"id";"vehicle_mark_id";mark_name;vehicle_range_id;range_name;name
"4308";"332";"Volkswagen";"899";"Volkswagen Golf";"Volkswagen Golf 4 Gti"
"4310";"332";"Volkswagen";"899";"Volkswagen Golf";"Volkswagen Golf 3 Cabriolet"
"4321";"332";"Volkswagen";"901";"Volkswagen Multivan";"Volkswagen Multivan 6"
"4322";"332";"Volkswagen";"901";"Volkswagen Multivan";"Volkswagen Multivan 5"
"4324";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 8 Alltrack"
"4325";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 8"
"4326";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 8 Sw"
"4327";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 7 Alltrack"
"4328";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 7"
"4329";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 7 Sw"
"4330";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 6 Sw"
"4331";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 6"
"4332";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 5"
"4333";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 5 Break"
"4334";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 4"
"4335";"332";"Volkswagen";"902";"Volkswagen Passat";"Volkswagen Passat 4 Break"
"4342";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 6 Gti"
"4343";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 6"
"4344";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 5 R"
"4345";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 5 Gti"
"4346";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 5"
"4347";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 4 Gti"
"4348";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 4"
"4349";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 3 Gti"
"4352";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 3"
"4354";"332";"Volkswagen";"903";"Volkswagen Polo";"Volkswagen Polo 3 Entreprise"
"4358";"332";"Volkswagen";"904";"Volkswagen Sharan";"Volkswagen Sharan 2"
"4359";"332";"Volkswagen";"904";"Volkswagen Sharan";"Volkswagen Sharan"
"4360";"332";"Volkswagen";"905";"Volkswagen T-roc";"Volkswagen T-roc Cabriolet"
"4361";"332";"Volkswagen";"905";"Volkswagen T-roc";"Volkswagen T-roc R"
"4362";"332";"Volkswagen";"905";"Volkswagen T-roc";"Volkswagen T-roc"
"4364";"332";"Volkswagen";"906";"Volkswagen Tiguan";"Volkswagen Tiguan 2"
"4365";"332";"Volkswagen";"906";"Volkswagen Tiguan";"Volkswagen Tiguan"
"4366";"332";"Volkswagen";"907";"Volkswagen Touareg";"Volkswagen Touareg 3 R"
"4367";"332";"Volkswagen";"907";"Volkswagen Touareg";"Volkswagen Touareg 3"
"4368";"332";"Volkswagen";"907";"Volkswagen Touareg";"Volkswagen Touareg 2"
"4369";"332";"Volkswagen";"907";"Volkswagen Touareg";"Volkswagen Touareg"
"4370";"332";"Volkswagen";"908";"Volkswagen Touran";"Volkswagen Touran 3"
"4371";"332";"Volkswagen";"908";"Volkswagen Touran";"Volkswagen Touran 2 Cross"
"4372";"332";"Volkswagen";"908";"Volkswagen Touran";"Volkswagen Touran 2"
"4373";"332";"Volkswagen";"908";"Volkswagen Touran";"Volkswagen Touran"
"4374";"332";"Volkswagen";"909";"Volkswagen Transporter";"Volkswagen Transporter 6"
"4375";"332";"Volkswagen";"909";"Volkswagen Transporter";"Volkswagen Transporter 6 Minibus"
"4376";"332";"Volkswagen";"909";"Volkswagen Transporter";"Volkswagen Transporter Minibus"
"4377";"332";"Volkswagen";"909";"Volkswagen Transporter";"Volkswagen Transporter"
"4378";"332";"Volkswagen";"910";"Volkswagen Up!";"Volkswagen Up! Gti"
"4379";"332";"Volkswagen";"910";"Volkswagen Up!";"Volkswagen Up!"
"4382";"332";"Volkswagen";"913";"Volkswagen Bora";"Volkswagen Bora Break"
"4383";"332";"Volkswagen";"913";"Volkswagen Bora";"Volkswagen Bora"
"4384";"332";"Volkswagen";"914";"Volkswagen Coccinelle";"Volkswagen Coccinelle Cabriolet"
"4385";"332";"Volkswagen";"914";"Volkswagen Coccinelle";"Volkswagen Coccinelle"
"4386";"332";"Volkswagen";"915";"Volkswagen Jetta";"Volkswagen Jetta 4"
"4387";"332";"Volkswagen";"915";"Volkswagen Jetta";"Volkswagen Jetta 3"
"4392";"332";"Volkswagen";"918";"Volkswagen Lupo";"Volkswagen Lupo Gti"
"4393";"332";"Volkswagen";"918";"Volkswagen Lupo";"Volkswagen Lupo"
"4394";"332";"Volkswagen";"919";"Volkswagen New Beetle";"Volkswagen New Beetle Cabriolet"
"4395";"332";"Volkswagen";"919";"Volkswagen New Beetle";"Volkswagen New Beetle"
"4396";"332";"Volkswagen";"920";"Volkswagen Phaeton";"Volkswagen Phaeton 2"
"4397";"332";"Volkswagen";"920";"Volkswagen Phaeton";"Volkswagen Phaeton"
"4398";"332";"Volkswagen";"921";"Volkswagen Scirocco";"Volkswagen Scirocco 2 R"
"4399";"332";"Volkswagen";"921";"Volkswagen Scirocco";"Volkswagen Scirocco 2"
"4401";"334";"Volvo";"922";"Volvo S60";"Volvo S60 (3e Generation)"
"4402";"334";"Volvo";"922";"Volvo S60";"Volvo S60 (2e Generation)"
"4403";"334";"Volvo";"922";"Volvo S60";"Volvo S60"
"4404";"334";"Volvo";"923";"Volvo S90";"Volvo S90 (2e Generation)"
"4406";"334";"Volvo";"924";"Volvo V60";"Volvo V60 (2e Generation)"
"4407";"334";"Volvo";"924";"Volvo V60";"Volvo V60"
"4408";"334";"Volvo";"925";"Volvo V60 Cross Country";"Volvo V60 Cross Country"
"4409";"334";"Volvo";"926";"Volvo V90";"Volvo V90 (2e Generation)"
"4411";"334";"Volvo";"927";"Volvo Xc60";"Volvo Xc60 (2e Generation)"
"4412";"334";"Volvo";"927";"Volvo Xc60";"Volvo Xc60"
"4413";"334";"Volvo";"928";"Volvo Xc90";"Volvo Xc90 (2e Generation)"
"4414";"334";"Volvo";"928";"Volvo Xc90";"Volvo Xc90"
"4428";"334";"Volvo";"936";"Volvo C70";"Volvo C70 (2e Generation) Cabriolet"
"4429";"334";"Volvo";"936";"Volvo C70";"Volvo C70 Cabriolet"
"4430";"334";"Volvo";"936";"Volvo C70";"Volvo C70"
"4431";"334";"Volvo";"937";"Volvo S40";"Volvo S40 (2e Generation)"
"4432";"334";"Volvo";"937";"Volvo S40";"Volvo S40"
"4433";"334";"Volvo";"938";"Volvo S80";"Volvo S80 (2e Generation)"
"4434";"334";"Volvo";"938";"Volvo S80";"Volvo S80"
"4435";"334";"Volvo";"939";"Volvo V40";"Volvo V40 (2e Generation)"
"4436";"334";"Volvo";"939";"Volvo V40";"Volvo V40"
"4437";"334";"Volvo";"940";"Volvo V70";"Volvo V70 (3e Generation)"
"4438";"334";"Volvo";"940";"Volvo V70";"Volvo V70 Cross Country"
"4439";"334";"Volvo";"940";"Volvo V70";"Volvo V70 (2e Generation)"
"4440";"334";"Volvo";"940";"Volvo V70";"Volvo V70"
"4441";"334";"Volvo";"941";"Volvo Xc70";"Volvo Xc70 (2e Generation)"
"4442";"334";"Volvo";"941";"Volvo Xc70";"Volvo Xc70"
"4447";"338";"Wiesmann";"943";"Wiesmann Roadster";"Wiesmann Roadster Mf4-s"
"4448";"338";"Wiesmann";"943";"Wiesmann Roadster";"Wiesmann Roadster Mf5"
"4449";"338";"Wiesmann";"943";"Wiesmann Roadster";"Wiesmann Roadster Mf4"
